AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Ema_Acc,Ema_Gyr,isDone,Activity
-350,-245,469,-8,62,-68,365,431,False,44
-527,-147,952,6,181,-57,98,383,False,44
-514,-210,1298,113,464,-19,411,401,False,44
16,-310,1482,70,811,41,514,484,False,44
426,-274,1889,14,1013,32,955,590,False,44
1293,129,1744,87,1103,19,1174,693,False,44
3059,145,403,19,1084,-113,2088,772,False,44
2204,25,-872,-364,1088,-253,1370,852,False,44
4829,1057,-3241,-240,735,185,4911,841,False,44
2591,1442,-2868,-125,46,119,3125,708,False,44
2104,876,-2931,23,-49,-109,2712,591,False,44
1809,-221,-2910,110,-310,-97,2433,541,False,44
1878,-170,-2632,-21,-515,-70,2237,537,False,44
2220,480,-2422,-66,-684,-102,2320,568,False,44
2766,897,-2309,-36,-869,-182,2713,632,False,44
2854,1015,-1834,2,-1054,-230,2541,721,False,44
2569,877,-1171,35,-1107,-269,1956,804,False,44
2284,783,-588,97,-1112,-319,1485,875,False,44
1945,527,-54,229,-1123,-333,1015,939,False,44
1602,362,295,305,-1107,-302,668,988,False,44
1176,310,721,322,-993,-234,413,1004,False,44
723,289,999,300,-824,-195,266,983,False,44
489,74,1327,270,-812,-178,416,961,False,44
85,-131,1969,190,-772,-183,975,932,False,44
-813,-305,2528,189,-541,-99,1672,862,False,44
-842,-409,2413,80,-234,-44,1588,739,False,44
-741,-231,2734,-5,92,-47,1842,612,False,44
-1030,-271,2951,80,562,-6,2137,603,False,44
-823,-424,3387,-9,1282,43,2511,739,False,44
190,-944,2651,-76,1743,146,1820,941,False,44
2511,-96,2465,-66,1743,121,2520,1102,False,44
2303,-646,273,-158,955,160,1407,1078,False,44
1690,-311,-243,-239,526,198,735,984,False,44
1660,91,-1162,-113,331,293,1028,878,False,44
330,1101,-1090,6,107,224,584,752,False,44
-318,613,-1208,82,12,-81,391,625,False,44
306,-164,-1119,-82,-32,-262,171,555,False,44
231,-90,-730,-72,-112,-234,229,498,False,44
188,1,-377,102,-178,-137,578,447,False,44
142,-92,-316,146,-222,-127,641,416,False,44
123,-196,-156,30,-239,-162,720,391,False,44
-36,-239,-119,-74,-233,-184,730,374,False,44
-312,-308,-145,-127,-108,-195,538,350,False,44
-106,-275,-70,-213,-21,-217,697,341,False,44
-535,-92,84,-247,-61,-159,450,333,False,44
-550,-185,153,-226,37,-97,399,316,False,44
-563,-351,21,-250,256,3,336,324,False,44
-424,-334,-110,-288,574,304,449,401,False,44
441,154,-529,-355,821,492,477,525,True,44
1975,1161,-552,387,108,2,1356,172,False,44
2727,1190,-895,267,-348,-298,2107,243,False,44
2963,1533,-484,285,-738,-520,2371,384,False,44
2812,1128,-454,371,-853,-596,2063,528,False,44
2167,584,-401,240,-880,-608,1279,641,False,44
1544,272,21,179,-890,-585,567,729,False,44
1226,100,383,249,-857,-544,288,792,False,44
898,-46,625,306,-727,-464,95,816,False,44
512,-241,775,283,-523,-346,40,790,False,44
452,-534,1792,255,-381,-223,923,734,False,44
-596,-1216,3229,284,-1,25,2501,644,False,44
-1025,-1215,2753,193,682,100,2178,658,False,44
509,-675,3431,17,1462,69,2533,819,False,44
2596,-111,2194,58,1568,88,2400,969,False,44
4150,-140,375,-144,1007,-134,3169,981,False,44
5898,290,-1365,-232,1183,138,5060,1027,False,44
4642,952,-2666,-169,507,454,4437,962,False,44
2103,2927,-2260,-77,97,-14,3254,794,False,44
2548,300,-3040,153,-291,-262,2977,719,False,44
2120,-4,-2326,31,-579,-235,2147,700,False,44
2411,469,-2256,-89,-824,-280,2335,735,False,44
2922,859,-2176,-70,-1030,-319,2743,804,False,44
2914,960,-1839,-105,-1175,-369,2576,890,False,44
2265,875,-1129,-105,-1179,-446,1677,965,False,44
1509,44,-64,154,-1015,-488,510,1045,False,44
1210,-27,359,180,-1018,-435,262,1060,False,44
850,-72,694,209,-891,-351,99,1044,False,44
604,-240,1007,217,-686,-232,198,986,False,44
336,-625,1758,129,-695,-125,895,932,False,44
-733,-631,2107,62,-573,-128,1318,864,False,44
-888,-495,1958,49,-348,-115,1206,765,False,44
-704,-328,2191,78,-214,-55,1324,658,False,44
-813,-171,2379,142,-42,-6,1519,556,False,44
-916,-224,2653,184,294,-10,1815,514,False,44
-899,-373,2891,239,780,41,2050,574,False,44
-86,-511,2991,360,1506,173,2035,771,False,44
1679,-917,2912,321,1743,218,2484,974,False,44
3742,-1133,2852,-136,1743,-3,3839,1128,False,44
3602,-569,864,-616,1342,-55,2747,1198,False,44
2919,1843,-1595,-618,630,96,2802,1136,False,44
1080,2711,-2203,544,-174,484,2656,1058,False,44
341,-466,-1062,295,-497,-17,208,962,False,44
-144,-405,515,-51,-406,-188,329,859,False,4
-21,-179,-777,-2,-132,-120,202,723,False,4
142,162,-824,8,-328,-126,148,649,False,4
301,-108,-525,-130,-522,-229,385,636,False,4
199,131,-132,-107,-608,-205,727,638,False,4
-36,71,-17,25,-544,-207,918,627,False,4
-42,-160,-36,-31,-444,-286,830,607,False,4
-464,-80,59,-142,-387,-278,525,585,False,4
-456,-239,20,-154,-245,-290,484,550,False,4
-303,-192,124,-186,-178,-177,620,502,False,4
-632,-103,319,-213,-190,-64,284,460,False,4
-871,-113,394,-240,-69,-90,37,421,False,4
-1074,-255,378,-87,140,-41,166,370,False,4
-913,-530,253,-13,322,166,85,369,False,4
-899,-377,-93,-220,573,380,20,439,False,4
1228,1574,-1130,-150,-462,-98,1293,243,False,4
1283,1607,-1221,41,-651,-157,1391,328,False,4
1098,1527,-1274,58,-749,-208,1271,418,False,4
767,1424,-1063,76,-756,-227,935,493,False,4
507,1172,-800,194,-707,-238,506,548,False,4
426,807,-505,321,-679,-235,42,596,False,4
414,361,-101,356,-695,-188,441,637,False,4
209,202,470,379,-628,-105,447,658,False,4
-101,28,958,454,-440,-41,36,653,False,4
-243,-350,2033,595,-134,75,1077,645,False,4
-1584,-869,3793,565,-57,167,3201,634,False,4
616,-637,4183,233,1105,141,3275,735,False,4
1454,-327,3343,201,1471,124,2660,885,False,4
2417,-437,2570,229,1699,188,2554,1053,False,4
3788,-464,487,-128,1472,-18,2847,1138,False,4
5147,-90,384,-760,1024,-101,4162,1166,False,4
6916,566,-1513,-598,800,283,6102,1140,False,4
3390,3008,-2027,-249,-76,395,3964,1007,False,4
1710,1869,-3173,-147,-10,-221,3060,858,False,4
2322,-3,-2656,-99,-550,-314,2527,815,False,4
2485,45,-2353,-98,-745,-249,2422,810,False,4
2811,464,-2201,-230,-935,-262,2600,847,False,4
2944,814,-1792,-139,-1108,-295,2541,908,False,4
2620,761,-1463,-73,-1131,-368,2095,965,False,4
2214,549,-1115,28,-1134,-392,1538,1012,False,4
2022,456,-713,143,-1126,-417,1191,1051,False,4
1714,446,-386,243,-1084,-412,812,1078,False,4
1596,468,164,302,-1063,-414,671,1098,False,4
1158,442,762,427,-951,-364,454,1099,False,4
596,372,1243,453,-801,-338,427,1075,False,4
-223,153,1582,438,-645,-343,604,1030,False,4
-446,-196,1544,351,-532,-384,619,973,False,4
-568,-207,1676,272,-358,-361,781,893,False,4
-847,-292,1676,307,-201,-275,900,806,False,4
-605,-376,1646,240,-121,-205,793,712,False,4
-487,-267,1764,206,-94,-146,849,624,False,4
-413,-284,2211,269,36,-134,1267,559,False,4
-510,-467,2357,269,395,-91,1456,544,False,4
-549,-578,2400,176,1070,9,1528,652,False,4
309,-633,2630,66,1743,249,1722,874,False,4
4139,-1273,-134,-107,1743,252,3332,1052,False,4
384,323,-1046,-556,474,124,160,990,False,4
2082,904,-1388,-135,893,451,1660,993,False,4
1219,1126,-1687,-30,83,242,1366,846,False,4
-491,1579,-953,38,-301,-123,908,742,False,4
305,-76,-614,93,-155,-288,310,662,False,4
-1,-122,-584,169,-346,-203,403,616,False,4
-306,-400,-610,256,-559,-148,208,619,False,4
-90,-401,-327,121,-413,-96,474,583,False,4
-178,-148,-52,-10,-394,-108,762,548,False,4
-221,-90,22,-19,-327,-152,760,511,False,4
-421,-228,-7,-23,-207,-161,521,461,False,4
-511,-214,60,-64,-123,-114,442,404,False,4
-379,-258,130,-131,-111,-106,523,364,False,4
-668,-54,274,-197,-132,-28,275,338,False,4
-885,13,334,-170,-13,1,53,305,False,4
-821,-66,325,-114,162,-5,114,283,False,4
-892,-145,62,-69,376,123,94,307,False,4
-475,-183,-345,-215,632,322,341,393,True,4
1596,1994,-646,212,143,-78,1634,152,False,4
2214,2350,-783,400,-151,-241,2322,219,False,4
2701,2335,-640,453,-569,-499,2627,352,False,4
2824,1985,-551,439,-785,-659,2495,504,False,4
2550,1516,-490,359,-820,-708,2006,631,False,4
2199,933,-211,366,-844,-697,1398,736,False,4
1965,266,154,359,-895,-681,988,825,False,4
1483,73,1102,365,-916,-630,849,894,False,4
715,-221,1233,581,-435,-375,442,878,False,4
456,-1048,2586,428,-306,-97,1827,809,False,4
7,-1942,4499,384,-629,-196,3900,800,False,4
124,-267,4343,23,1237,-33,3352,887,False,4
1718,-96,4196,80,1671,-158,3535,1046,False,4
3201,217,2322,89,1742,-28,2960,1185,False,4
4905,-122,460,-529,1144,-402,3928,1212,False,4
5069,1275,-654,-500,945,-65,4267,1184,False,4
4336,1781,-2093,-168,585,366,4133,1089,False,4
-293,2093,-2445,-180,328,0,2231,946,False,4
2873,1006,-2906,78,-82,-114,3208,789,False,4
2235,546,-2631,-9,-435,-219,2495,728,False,4
2060,556,-2407,54,-561,-208,2216,703,False,4
2218,720,-2148,7,-701,-237,2170,710,False,4
2536,1065,-1626,3,-900,-304,2195,758,False,4
2265,788,-1031,152,-982,-317,1610,815,False,4
1726,450,-585,155,-932,-325,877,851,False,4
1226,201,-417,145,-871,-327,310,869,False,4
1106,11,-146,197,-852,-261,115,878,False,4
766,-31,289,203,-868,-201,180,885,False,4
350,-87,540,189,-678,-117,350,850,False,4
14,-224,795,202,-727,-124,173,833,False,4
-256,-319,573,112,-641,-88,295,797,False,4
-350,-339,733,-15,-615,-100,119,762,False,4
-708,-224,976,8,-611,-88,226,733,False,4
-1127,-118,1385,79,-457,-25,789,679,False,4
-1271,55,1082,-3,-295,-53,670,603,False,4
-912,46,1298,-41,-340,-98,587,554,False,4
-918,84,1776,62,-416,-126,1000,531,False,4
-1130,47,2640,227,-231,-113,1872,493,False,4
-1218,-182,2440,133,269,-65,1733,456,False,4
-983,-281,2456,35,980,31,1660,561,False,4
136,-492,2318,57,1634,155,1373,777,False,4
1435,-1086,2231,-1,1729,140,1866,968,False,4
2345,-419,1302,-296,1567,151,1714,1095,False,4
2538,-52,787,-234,1164,289,1657,1120,False,4
1932,324,-794,-42,734,394,1113,1063,False,4
904,1773,-1631,194,202,285,1573,930,False,4
528,-159,-1487,196,-337,-19,585,822,False,4
-312,-377,-514,-91,-375,-269,290,751,False,4
-81,-414,-520,-16,-69,-203,330,644,False,4
-70,-151,-710,68,-29,-72,270,536,False,4
67,-99,-670,93,-183,-98,319,474,False,4
206,-334,-600,-12,-325,-134,283,449,False,4
92,-99,-315,-55,-456,-104,657,453,False,4
-22,-84,-308,16,-383,-98,679,441,False,4
-112,-177,-481,-14,-264,-129,475,412,False,4
-91,49,-445,-32,-174,-111,543,371,False,4
-292,64,-499,-6,-190,-104,418,340,False,4
-550,200,-545,14,-129,-137,200,309,False,4
-824,55,-543,49,-68,-159,11,283,False,4
-1232,-178,-846,5,77,-129,413,256,True,4
1847,717,-821,366,145,-11,1144,240,False,4
1946,960,-898,246,-242,-163,1348,268,False,4
2170,1297,-533,267,-471,-287,1583,337,False,4
2515,1431,-540,305,-587,-405,1943,424,False,4
2603,1381,-735,276,-666,-488,2036,513,False,4
2368,1146,-749,203,-740,-569,1735,602,False,4
1905,732,-377,182,-811,-606,1075,687,False,4
1506,280,45,242,-895,-611,532,771,False,4
1243,10,505,322,-929,-582,341,845,False,4
583,-104,1237,500,-718,-428,371,871,False,4
284,-774,1754,476,-436,-202,938,832,False,4
-586,-1407,3696,126,-454,-125,2997,763,False,4
-1203,-673,2972,-84,343,-31,2276,681,False,4
607,-539,2832,-108,1065,22,1946,759,False,4
1454,-14,2081,5,1053,55,1538,818,False,4
1964,0,1175,85,1215,103,1288,898,False,4
3113,-52,-250,-240,984,-37,2123,921,False,4
3707,943,-1081,-508,803,-71,2974,927,False,4
5214,1538,-2743,-77,1026,360,5088,960,False,4
2325,1656,-3565,-163,176,157,3566,825,False,4
1922,1619,-3482,21,-141,-150,3294,701,False,4
1566,346,-3208,101,-477,-246,2586,670,False,4
1685,394,-3034,-54,-539,-217,2492,652,False,4
2074,881,-2759,-59,-775,-262,2562,686,False,4
2336,1061,-2195,3,-937,-318,2376,746,False,4
2251,924,-1672,8,-978,-372,1952,806,False,4
1968,663,-871,89,-1031,-410,1251,867,False,4
1643,415,-344,167,-981,-433,729,911,False,4
1412,222,9,215,-937,-410,429,938,False,4
1062,86,350,247,-934,-384,121,958,False,4
634,79,686,307,-870,-319,62,961,False,4
413,17,996,294,-777,-260,78,943,False,4
99,-235,1347,205,-810,-283,370,931,False,4
-36,-295,1545,107,-733,-265,573,902,False,4
-331,-337,1865,88,-547,-224,923,841,False,4
-307,-371,2200,140,-12,-7,1252,562,False,4
-8,-278,1989,91,267,53,1008,507,False,4
-196,-120,1908,76,584,38,921,524,False,4
-297,-274,2117,123,1044,58,1155,629,False,4
379,-524,2327,59,1717,160,1415,848,False,4
2538,-1195,1540,-280,1743,133,2200,1033,False,4
2852,550,928,-881,1634,65,2049,1197,False,4
3015,1808,-657,-71,674,425,2576,1118,False,4
1411,1297,-2338,327,220,460,2023,1015,False,4
120,1292,-1044,184,-171,-53,665,863,False,4
54,-147,-824,-57,-438,-397,161,809,False,4
132,-225,-606,-43,-328,-363,340,745,False,4
-50,-303,-350,146,-465,-195,534,701,False,4
-317,-362,-414,155,-504,-92,365,668,False,4
-267,-398,-248,-14,-414,-103,460,619,False,4
-161,-60,148,-101,-418,-103,773,584,False,4
-364,85,148,-10,-261,-126,597,525,False,4
-534,17,183,16,-201,-116,435,466,False,4
-481,-289,98,-41,-134,-138,430,412,False,4
-376,-397,96,-181,-133,-100,444,378,False,4
-616,-54,350,-217,-128,11,289,353,False,4
-728,51,404,-192,-7,14,165,321,False,4
-997,-109,134,-53,173,-9,368,293,True,4
1788,1290,-1122,117,157,-197,1473,156,False,4
2216,1595,-1077,261,-344,-300,1935,230,False,4
2341,1525,-988,328,-596,-433,1963,345,False,4
2340,1378,-1026,226,-702,-519,1902,456,False,4
2023,1156,-940,179,-721,-536,1512,548,False,4
1775,913,-867,145,-670,-543,1176,613,False,4
1576,512,-570,150,-632,-524,752,657,False,4
1359,65,-76,136,-698,-514,362,701,False,4
888,-27,748,186,-733,-465,161,738,False,4
422,-203,1005,357,-298,-297,108,701,False,4
-73,-820,1661,253,-149,-159,853,627,False,4
-889,-1130,1671,39,-107,-110,1204,533,False,4
-636,-600,1697,-63,559,-53,909,539,False,4
370,-496,1560,8,814,60,678,595,False,4
674,-269,1286,76,941,148,476,667,False,4
1085,-154,1139,124,1054,158,580,748,False,4
1606,-69,1102,69,1166,130,948,833,False,4
2928,11,632,-169,1033,-72,1995,876,False,4
3535,144,182,-613,732,-142,2542,894,False,4
5200,1417,-679,-239,1016,398,4432,938,False,4
3305,1664,-1969,-49,112,284,3191,812,False,4
2481,1586,-2310,-50,-88,-73,2742,675,False,4
2191,692,-2504,-42,-293,-222,2398,613,False,4
1979,367,-2415,-46,-482,-241,2143,599,False,4
2364,692,-2339,-96,-669,-279,2396,625,False,4
2771,1216,-2216,-89,-887,-348,2750,691,False,4
2930,1402,-1898,-50,-1050,-416,2762,779,False,4
2443,1258,-1347,-25,-1098,-501,2060,864,False,4
2048,992,-731,61,-1045,-583,1390,931,False,4
1955,619,-271,212,-1060,-585,1068,990,False,4
1779,351,290,265,-1090,-586,836,1045,False,4
1558,-22,949,296,-1065,-582,824,1086,False,4
1080,36,985,402,-871,-479,462,1083,False,4
886,-197,1265,384,-891,-372,556,1074,False,4
461,-463,1724,151,-914,-327,843,1056,False,4
-439,-483,2418,148,-795,-266,1504,1015,False,4
-762,-414,1815,134,-385,-187,1011,901,False,4
-43,-573,1758,98,-131,-84,849,757,False,4
-5,-444,1856,56,-79,1,908,625,False,4
-419,-303,2237,90,210,53,1295,547,False,4
-418,-503,2429,119,702,58,1515,580,False,4
-55,-782,2537,98,1323,167,1655,731,False,4
1300,-1012,1864,31,1743,344,1487,940,False,4
2881,-470,1949,-104,1743,281,2509,1106,False,4
3235,-23,726,-222,1558,280,2315,1204,False,4
2800,-118,-1189,-287,1041,159,2044,1181,False,4
1738,1080,-2158,-204,182,204,1973,1013,False,4
226,1861,-917,194,-354,120,1086,895,False,4
138,-277,-847,155,-288,-213,98,794,False,4
281,-520,-948,-54,-258,-369,117,725,False,4
169,-103,-522,66,-434,-238,441,680,False,4
-81,-358,-473,173,-490,-99,401,650,False,4
-245,-417,-187,40,-420,-77,481,605,False,4
-503,-137,-143,-5,-302,-140,459,550,False,4
-568,-125,-230,15,-147,-134,374,480,False,4
-512,-345,-333,21,-79,-126,298,414,False,4
-485,-250,-193,-43,-133,-67,421,362,False,4
-740,-166,-102,-97,-134,-74,234,326,False,4
-910,-164,-3,-74,-13,-59,75,279,False,4
-1031,-107,-47,-36,86,8,330,242,True,4
1320,861,-629,-55,5,-153,696,116,False,4
1666,1112,-871,-44,36,-210,1184,136,False,4
2011,1362,-631,58,-80,-288,1509,170,False,4
2142,1385,-372,241,-285,-311,1577,233,False,4
2173,1123,-364,338,-486,-355,1472,324,False,4
1895,821,-187,345,-593,-380,1073,416,False,4
1547,529,-45,356,-648,-363,635,497,False,4
1270,324,69,364,-711,-326,312,570,False,4
921,79,241,391,-773,-264,44,637,False,4
654,-59,342,340,-768,-209,259,682,False,4
269,-172,352,276,-717,-169,524,703,False,4
-70,-271,277,211,-592,-109,606,690,False,4
-286,-370,329,68,-484,-114,428,652,False,4
-541,-265,75,9,-317,-67,392,586,False,4
-578,-161,57,-39,-223,-52,397,515,False,4
-698,-89,-26,-27,-129,-17,295,439,False,4
-727,-67,-131,9,-68,12,258,365,False,4
-724,-89,-296,27,-61,19,212,305,False,4
-753,-125,-263,52,-90,15,192,265,False,4
-732,-234,-48,89,-110,19,230,240,False,4
-534,-356,385,125,-89,42,251,224,False,4
-544,-471,1003,175,67,115,234,223,False,4
-361,-669,1373,230,444,242,569,289,False,4
665,-783,1681,149,902,290,970,423,False,4
1650,-763,1968,19,1114,326,1679,570,False,4
2106,-639,1894,9,1164,368,1903,700,False,4
3745,-220,694,-79,1360,279,2815,838,False,4
6032,1285,-1059,-301,1499,319,5257,983,False,4
6300,422,-2812,138,1040,644,5911,1032,False,4
3884,2094,-3206,-367,233,374,4454,940,False,4
1029,2575,-2954,58,-69,-44,3051,772,False,4
748,-770,-3617,104,-124,-231,2772,674,False,4
1441,-387,-2707,-275,-417,-30,2090,639,False,4
1420,884,-1801,-180,-411,-136,1457,605,False,4
2236,533,-2160,-130,-522,-233,2154,601,False,4
2735,721,-1899,-179,-707,-319,2406,640,False,4
2909,769,-1683,-86,-842,-360,2447,696,False,4
2809,637,-1577,-71,-892,-389,2283,751,False,4
2568,635,-1323,-109,-900,-413,1957,800,False,4
2198,642,-836,-55,-927,-461,1437,847,False,4
1755,506,-282,30,-931,-501,848,889,False,4
1403,290,205,138,-900,-507,447,920,False,4
1097,164,550,208,-875,-499,238,941,False,4
636,63,845,289,-793,-437,59,943,False,4
332,-101,1080,323,-680,-339,134,919,False,4
42,-320,1284,251,-663,-260,323,886,False,4
-241,-427,1549,134,-617,-254,624,845,False,4
-647,-455,1828,117,-482,-229,991,785,False,4
-790,-413,1742,149,-226,-85,956,685,False,4
-240,-462,1738,80,-82,-47,814,572,False,4
-282,-337,1922,94,17,-53,971,479,False,4
-298,-490,2204,211,157,-45,1277,437,False,4
-484,-779,2329,292,453,9,1503,457,False,4
-230,-860,1905,266,951,73,1102,563,False,4
616,-939,1682,148,1484,209,1022,752,False,4
2746,-1188,1607,-130,1674,351,2396,944,False,4
3091,24,540,-380,1715,250,2137,1110,False,4
3024,174,-1261,-196,1057,470,2281,1123,False,4
1645,3125,-1907,-74,185,271,3013,965,False,4
-387,639,-1594,272,-188,-158,1686,845,True,4
2145,635,-587,516,-2,-20,1312,413,False,4
2524,884,-416,361,-406,-190,1706,445,False,4
2606,915,-39,337,-740,-322,1762,531,False,4
2424,735,28,345,-881,-362,1533,627,False,4
2043,486,-145,238,-948,-400,1105,713,False,4
1646,260,-28,138,-996,-421,666,788,False,4
1331,71,273,110,-1027,-437,360,855,False,4
1094,-41,458,126,-981,-425,186,899,False,4
944,-341,878,162,-874,-399,333,914,False,4
493,-955,1863,178,-728,-220,1150,887,False,4
-218,-1625,2937,68,-299,-78,2363,773,False,4
-17,-882,2862,55,536,116,1994,728,False,4
1130,-820,1754,-67,1221,187,1241,830,False,4
-1764,488,1032,-40,1292,214,1101,926,False,4
3102,30,-758,-113,1329,142,2193,1009,False,4
4286,620,-2240,-70,1412,250,3875,1094,False,4
4541,-259,-4076,176,819,573,5107,1078,False,4
1987,2694,-3084,-458,142,246,3551,970,False,4
-275,2272,-1930,-12,-126,-313,1993,843,False,4
1404,-472,-2605,318,-220,-359,1996,780,False,4
1294,-333,-2628,-194,-447,-276,1948,736,False,4
1506,978,-2215,-215,-609,-293,1851,730,False,4
1917,1206,-2246,-98,-698,-387,2189,745,False,4
1774,1072,-1991,-101,-833,-442,1874,785,False,4
1580,949,-1647,-113,-856,-490,1471,827,False,4
1370,651,-1117,-50,-893,-539,883,870,False,4
1291,348,-748,17,-901,-534,532,905,False,4
1262,147,-249,53,-925,-531,294,938,False,4
1261,-115,106,99,-946,-482,270,963,False,4
694,-201,471,148,-846,-394,137,959,False,4
167,-357,863,109,-796,-277,51,937,False,4
-199,-396,919,10,-696,-183,20,893,False,4
-360,-372,1071,-81,-605,-158,189,841,False,4
-405,-343,1303,-93,-530,-93,406,782,False,4
-621,-347,1663,-31,-415,-9,808,708,False,4
-561,-311,1772,-30,-289,47,884,625,False,4
-275,-226,2197,-10,-134,69,1225,530,False,4
